state,yr,qtr,index_nsa,index_sa,note
CO,2002,3,252.32,250.62,
CO,2002,4,253.44,252.53,
CO,2003,1,253.3,253.49,
CO,2003,2,255.22,253.54,
CO,2003,3,257.07,255.32,
CO,2003,4,258.99,258.03,
CO,2004,1,259.54,259.93,
CO,2004,2,263.84,261.95,
CO,2004,3,265.58,263.64,
CO,2004,4,267.63,266.69,
CO,2005,1,270.12,270.89,
CO,2005,2,275.35,273.16,
CO,2005,3,277.77,275.29,
CO,2005,4,280.27,279.53,
CO,2006,1,281.39,282.77,
CO,2006,2,285.58,283.04,
CO,2006,3,287.05,283.75,
CO,2006,4,284.71,284.24,
CO,2007,1,281.99,284.24,
CO,2007,2,285.23,282.36,
CO,2007,3,282.45,278.43,
CO,2007,4,271.81,271.59,
CO,2008,1,263.16,266.03,
CO,2008,2,263.74,260.71,
CO,2008,3,259.8,255.71,
CO,2008,4,249.27,249.06,
CO,2009,1,243.45,246.66,
CO,2009,2,252.46,249.29,
CO,2009,3,256.25,252.14,
CO,2009,4,254.46,254.18,
CO,2010,1,249.75,253.2,
CO,2010,2,255.78,252.32,
CO,2010,3,249.9,246.14,
CO,2010,4,244.54,244.25,
CO,2011,1,237.74,240.85,
CO,2011,2,242.64,239.3,
CO,2011,3,245.07,241.55,
CO,2011,4,243.07,242.97,
CO,2012,1,244.29,247.15,
CO,2012,2,256.11,252.46,
CO,2012,3,261.35,257.82,
CO,2012,4,264.22,264.37,
CO,2013,1,265.83,268.44,
CO,2013,2,278.41,274.42,
CO,2013,3,284.18,280.5,
CO,2013,4,284.41,284.95,
CO,2014,1,290.28,292.56,
CO,2014,2,300.81,296.48,
CO,2014,3,306.98,303.38,
CO,2014,4,310.17,311.05,
CO,2015,1,317.96,319.73,
CO,2015,2,332.22,327.56,
CO,2015,3,338.71,335.11,
CO,2015,4,340.48,341.63,
CO,2016,1,348.47,349.69,
CO,2016,2,362.44,357.51,
CO,2016,3,369.24,365.76,
CO,2016,4,373.59,374.9,
CO,2017,1,382.05,382.72,
CO,2017,2,394.73,389.59,
CO,2017,3,402.32,398.89,
CO,2017,4,407.35,408.77,
CO,2018,1,419.39,419.63,
CO,2018,2,432.02,426.53,
CO,2018,3,437.09,433.6,
CO,2018,4,438.49,439.99,
CO,2019,1,449,448.94,
CT,1991,1,100,100,
CT,1991,2,97.52,97.81,
CT,1991,3,97.77,97.11,
CT,1991,4,96.38,96.74,
CT,1992,1,96.81,96.98,
CT,1992,2,95.67,95.86,
CT,1992,3,94.41,93.76,
CT,1992,4,94.64,94.93,
CT,1993,1,91.65,92.05,
CT,1993,2,92.34,92.36,
CT,1993,3,92.64,91.97,
CT,1993,4,91.87,92.07,
CT,1994,1,91.14,91.8,
CT,1994,2,92.07,91.95,
CT,1994,3,92.5,91.77,
CT,1994,4,91.11,91.3,
CT,1995,1,90.67,91.51,
CT,1995,2,91.41,91.18,
CT,1995,3,92.17,91.4,
CT,1995,4,91.59,91.78,
CT,1996,1,90.64,91.61,
CT,1996,2,92.69,92.36,
CT,1996,3,93.49,92.66,
CT,1996,4,92.41,92.63,
CT,1997,1,91.97,93.05,
CT,1997,2,94.35,93.92,
CT,1997,3,94.99,94.16,
CT,1997,4,95.16,95.37,
CT,1998,1,95.54,96.74,
CT,1998,2,98.26,97.78,
CT,1998,3,100.23,99.32,
CT,1998,4,100.79,101,
CT,1999,1,101.67,103.01,
CT,1999,2,106.27,105.77,
CT,1999,3,108.86,107.83,
CT,1999,4,109.51,109.68,
CT,2000,1,110.56,112.07,
CT,2000,2,115,114.53,
CT,2000,3,118.2,117.04,
CT,2000,4,119.88,119.96,
CT,2001,1,120.82,122.52,
CT,2001,2,125.37,124.97,
CT,2001,3,129.17,127.84,
CT,2001,4,130.67,130.66,
CT,2002,1,131.69,133.59,
CT,2002,2,138.88,138.54,
CT,2002,3,143.86,142.36,
CT,2002,4,146.35,146.24,
CT,2003,1,147.72,149.87,
CT,2003,2,153.93,153.6,
CT,2003,3,159.75,158.12,
CT,2003,4,163.1,162.93,
CT,2004,1,165.38,167.73,
CT,2004,2,173.63,173.27,
CT,2004,3,180.66,178.92,
CT,2004,4,184.25,184.02,
CT,2005,1,187.33,189.87,
CT,2005,2,196.28,195.95,
CT,2005,3,202.43,200.55,
CT,2005,4,205.64,205.32,
CT,2006,1,206.23,208.97,
CT,2006,2,209.38,209.19,
CT,2006,3,209.24,207.13,
CT,2006,4,209.77,209.38,
CT,2007,1,205.68,208.63,
CT,2007,2,205.9,205.76,
CT,2007,3,205.17,202.9,
CT,2007,4,199.17,198.63,
CT,2008,1,191.75,195.01,
CT,2008,2,190.66,190.28,
CT,2008,3,188.02,185.86,
CT,2008,4,179.65,179.02,
CT,2009,1,170.5,173.97,
CT,2009,2,172.36,171.6,
CT,2009,3,172.58,170.56,
CT,2009,4,172.7,172.06,
CT,2010,1,162.59,166.5,
CT,2010,2,169.84,168.5,
CT,2010,3,163.63,161.57,
CT,2010,4,161.44,161.09,
CT,2011,1,156.79,161.03,
CT,2011,2,160.79,159.09,
CT,2011,3,160.51,158.04,
CT,2011,4,155.13,155.24,
CT,2012,1,149.77,154.23,
CT,2012,2,157.88,155.86,
CT,2012,3,157.61,154.75,
CT,2012,4,154.62,155.15,
CT,2013,1,151.29,155.96,
CT,2013,2,159.26,157.17,
CT,2013,3,161.75,158.44,
CT,2013,4,156.89,157.72,
CT,2014,1,152.96,157.62,
CT,2014,2,159.57,157.53,
CT,2014,3,161.86,158.59,
CT,2014,4,158.45,159.26,
CT,2015,1,154.43,158.88,
CT,2015,2,165.25,163.33,
CT,2015,3,168.14,165.01,
CT,2015,4,163.12,163.78,
CT,2016,1,161.7,165.9,
CT,2016,2,167.89,166.21,
CT,2016,3,169.82,167.15,
CT,2016,4,169.21,169.51,
CT,2017,1,166.38,170.3,
CT,2017,2,173.42,172,
CT,2017,3,176.13,173.72,
CT,2017,4,175.98,176.01,
CT,2018,1,175.54,179.29,
CT,2018,2,180.07,178.93,
CT,2018,3,184.07,181.76,
CT,2018,4,183.58,183.37,
CT,2019,1,180.19,183.92,
DC,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1991,2,101.87,100.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1991,3,98.3,96.35,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1991,4,96.46,94.71,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1992,1,99.5,99.41,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1992,2,99.34,97.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1992,3,100.15,98.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1992,4,97.86,96.04,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1993,1,93.12,92.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1993,2,96.45,94.95,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1993,3,98.61,96.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1993,4,91.26,89.63,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1994,1,96.71,96.31,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1994,2,93.2,91.81,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1994,3,95.65,93.95,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1994,4,97.74,96.05,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1995,1,94.35,93.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1995,2,95.04,93.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1995,3,92.1,90.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1995,4,97.47,95.77,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1996,1,94.65,94.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1996,2,96.45,95.06,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1996,3,96.4,94.62,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1996,4,96.45,94.78,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1997,1,97.87,97.47,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DC,1997,2,95.15,93.74,
DC,1997,3,92.93,91.22,
DC,1997,4,93.32,91.7,
DC,1998,1,99.04,98.71,
DC,1998,2,99.05,97.48,
DC,1998,3,104.06,102.13,
DC,1998,4,104.06,102.35,
DC,1999,1,104.46,104.11,
DC,1999,2,107.58,105.84,
DC,1999,3,112.05,109.86,
DC,1999,4,114.73,113,
DC,2000,1,115.62,115.22,
DC,2000,2,124.82,122.81,
DC,2000,3,126.82,124.12,
DC,2000,4,129.56,127.79,
DC,2001,1,131.14,130.75,
DC,2001,2,140.53,138.3,
DC,2001,3,148.17,144.75,
DC,2001,4,150.85,148.92,
DC,2002,1,154.52,154.18,
DC,2002,2,164.05,161.41,
DC,2002,3,170.18,166.12,
DC,2002,4,175.78,173.54,
DC,2003,1,180.22,180,
DC,2003,2,190.97,187.84,
DC,2003,3,201.05,196.18,
DC,2003,4,204.4,201.83,
DC,2004,1,206.48,206.24,
DC,2004,2,221.22,217.59,
DC,2004,3,229.25,223.63,
DC,2004,4,239.04,236.15,
DC,2005,1,249.1,248.77,
DC,2005,2,262.03,257.69,
DC,2005,3,277.77,270.86,
DC,2005,4,283.79,280.56,
DC,2006,1,288.21,287.81,
DC,2006,2,299.12,294.05,
DC,2006,3,305.11,297.44,
DC,2006,4,304.52,301.37,
DC,2007,1,305.17,304.67,
DC,2007,2,301.85,296.45,
DC,2007,3,300.73,293.3,
DC,2007,4,291.58,288.78,
DC,2008,1,290.26,289.68,
DC,2008,2,281.42,276.14,
DC,2008,3,277.29,270.54,
DC,2008,4,269.71,267.38,
DC,2009,1,256.16,255.53,
DC,2009,2,261.17,255.93,
DC,2009,3,264.69,258.56,
DC,2009,4,262,259.85,
DC,2010,1,261.05,260.4,
DC,2010,2,269.76,263.9,
DC,2010,3,270.05,264.12,
DC,2010,4,261.41,259.39,
DC,2011,1,262.46,261.84,
DC,2011,2,276.76,270.19,
DC,2011,3,279.94,274.29,
DC,2011,4,279.22,277.08,
DC,2012,1,284.15,283.46,
DC,2012,2,297.1,289.6,
DC,2012,3,303.31,297.68,
DC,2012,4,314.64,312.22,
DC,2013,1,321.48,320.55,
DC,2013,2,333.35,324.58,
DC,2013,3,341.33,335.68,
DC,2013,4,339.29,336.52,
DC,2014,1,347.53,346.21,
DC,2014,2,360.95,351.24,
DC,2014,3,357.15,352.07,
DC,2014,4,369.33,365.94,
DC,2015,1,370.88,369.09,
DC,2015,2,394.81,384.08,
DC,2015,3,386.08,381.48,
DC,2015,4,387.4,383.39,
DC,2016,1,393.1,390.82,
DC,2016,2,406.5,395.54,
DC,2016,3,410.38,406.13,
DC,2016,4,416.96,412.28,
DC,2017,1,426.27,423.56,
DC,2017,2,430.61,418.97,
DC,2017,3,436.89,432.96,
DC,2017,4,447.47,442.03,
DC,2018,1,444.93,442.06,
DC,2018,2,462.44,449.88,
DC,2018,3,453.59,449.94,
DC,2018,4,465.69,459.71,
DC,2019,1,468.26,465.06,
DE,1991,1,100,100,
DE,1991,2,100.43,100.19,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1991,3,99.75,99.61,
DE,1991,4,100.62,100.46,
DE,1992,1,102.02,102.05,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1992,2,101.61,101.39,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1992,3,100.51,100.29,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1992,4,101.86,101.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1993,1,100.96,101.05,
DE,1993,2,101.15,100.95,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1993,3,101.79,101.45,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1993,4,100.52,100.42,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1994,1,98.76,98.96,
DE,1994,2,101.83,101.59,
DE,1994,3,103.26,102.77,
DE,1994,4,102.45,102.41,
DE,1995,1,103.39,103.7,
DE,1995,2,102.42,102.13,
DE,1995,3,103.16,102.59,
DE,1995,4,102.91,102.94,
DE,1996,1,102.65,103,
DE,1996,2,103.79,103.44,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1996,3,103.92,103.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1996,4,103.66,103.74,
DE,1997,1,103.93,104.27,
DE,1997,2,106.18,105.78,
DE,1997,3,106.24,105.7,
DE,1997,4,105.97,106.02,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1998,1,106.45,106.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1998,2,107.26,106.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1998,3,109.6,109.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1998,4,109.05,109.03,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1999,1,110.9,111.2,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1999,2,113.32,112.96,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1999,3,115.17,114.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,1999,4,115.88,115.79,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2000,1,117.22,117.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2000,2,119.95,119.66,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2000,3,121.93,121.42,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2000,4,124.04,123.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2001,1,125.87,126.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2001,2,127.44,127.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2001,3,129.58,129.01,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2001,4,133.18,132.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2002,1,133.47,133.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2002,2,138.01,137.79,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2002,3,143.15,142.51,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2002,4,143.67,143.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2003,1,147.71,148.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2003,2,151.48,151.27,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2003,3,155.52,154.77,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2003,4,158.78,158.17,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
DE,2004,1,162.48,163.38,
DE,2004,2,168.84,168.54,
DE,2004,3,175.72,174.79,
DE,2004,4,182.7,181.92,
DE,2005,1,184.69,185.95,
DE,2005,2,195.84,195.44,
DE,2005,3,202.68,201.46,
DE,2005,4,209.63,208.63,
DE,2006,1,213.24,215.18,
DE,2006,2,216.94,216.22,
DE,2006,3,221.98,220.58,
DE,2006,4,222.6,221.29,
DE,2007,1,219.63,222.33,
DE,2007,2,224.14,223.02,
DE,2007,3,220.98,219.44,
DE,2007,4,217.7,216.24,
DE,2008,1,210.6,213.94,
DE,2008,2,208.26,206.79,
DE,2008,3,204.91,203.34,
DE,2008,4,198.12,196.65,
DE,2009,1,187.6,191.25,
DE,2009,2,191.34,189.66,
DE,2009,3,188.17,186.48,
DE,2009,4,188.9,187.5,
DE,2010,1,177.95,181.95,
DE,2010,2,182.22,180.34,
DE,2010,3,175.21,173.43,
DE,2010,4,169.7,168.47,
DE,2011,1,162.97,167.02,
DE,2011,2,161.8,159.95,
DE,2011,3,161.34,159.44,
DE,2011,4,156.45,155.58,
DE,2012,1,147.13,150.79,
DE,2012,2,156.21,154.4,
DE,2012,3,158.11,156.01,
DE,2012,4,159.33,158.79,
DE,2013,1,157.44,161.15,
DE,2013,2,164.4,162.55,
DE,2013,3,166.56,164.2,
DE,2013,4,166.01,165.89,
DE,2014,1,162.39,165.73,
DE,2014,2,169.62,167.83,
DE,2014,3,171.66,169.29,
DE,2014,4,169.09,169.25,
DE,2015,1,168.96,171.93,
DE,2015,2,175.6,173.82,
DE,2015,3,177.94,175.74,
DE,2015,4,175.81,176.21,
DE,2016,1,176.12,178.54,
DE,2016,2,179.6,177.95,
DE,2016,3,181.89,179.96,
DE,2016,4,181.35,181.83,
DE,2017,1,181,182.95,
DE,2017,2,185.41,183.81,
DE,2017,3,186.08,184.45,
DE,2017,4,186,186.45,
DE,2018,1,188.25,189.92,
DE,2018,2,191.98,190.42,
DE,2018,3,193.75,192.34,
DE,2018,4,195.42,195.78,
DE,2019,1,196.76,198.32,
FL,1991,1,100,100,
FL,1991,2,100.18,99.73,
FL,1991,3,99.73,98.91,
FL,1991,4,100.36,99.52,
FL,1992,1,100.4,100.4,
FL,1992,2,100.46,100.02,
FL,1992,3,101.32,100.48,
FL,1992,4,101.94,101.1,
FL,1993,1,101.31,101.3,
FL,1993,2,102.47,102.02,
FL,1993,3,103.58,102.68,
FL,1993,4,104.15,103.32,
FL,1994,1,104.13,104.13,
FL,1994,2,105.39,104.93,
FL,1994,3,106.72,105.77,
FL,1994,4,107.17,106.35,
FL,1995,1,107.02,107,
FL,1995,2,108.27,107.78,
FL,1995,3,109.73,108.77,
FL,1995,4,109.94,109.12,
FL,1996,1,109.97,109.93,
FL,1996,2,110.77,110.23,
FL,1996,3,111.79,110.84,
FL,1996,4,112.3,111.51,
FL,1997,1,111.61,111.52,
FL,1997,2,113.01,112.41,
FL,1997,3,114.15,113.24,
FL,1997,4,115.45,114.67,
FL,1998,1,116.02,115.9,
FL,1998,2,117.52,116.84,
FL,1998,3,118.98,118.08,
FL,1998,4,120.21,119.43,
FL,1999,1,121.01,120.85,
FL,1999,2,123.48,122.73,
FL,1999,3,125.23,124.31,
FL,1999,4,127.07,126.28,
FL,2000,1,129.14,128.97,
FL,2000,2,131.91,131.08,
FL,2000,3,134.08,133.08,
FL,2000,4,136.53,135.71,
FL,2001,1,138.93,138.76,
FL,2001,2,142.21,141.3,
FL,2001,3,145.76,144.63,
FL,2001,4,148.6,147.74,
FL,2002,1,151.17,151.02,
FL,2002,2,155.94,154.95,
FL,2002,3,160.39,159.06,
FL,2002,4,164.21,163.29,
FL,2003,1,167.73,167.61,
FL,2003,2,173.3,172.19,
FL,2003,3,178.79,177.23,
FL,2003,4,184.81,183.82,
FL,2004,1,190.98,190.9,
FL,2004,2,200.81,199.51,
FL,2004,3,211.5,209.58,
FL,2004,4,222.11,220.91,
FL,2005,1,235,235.02,
FL,2005,2,251.91,250.3,
FL,2005,3,268.4,265.82,
FL,2005,4,279.53,277.9,
FL,2006,1,287.53,287.81,
FL,2006,2,295.3,293.57,
FL,2006,3,295.79,292.68,
FL,2006,4,292.96,290.93,
FL,2007,1,286.99,287.8,
FL,2007,2,278.58,277.04,
FL,2007,3,264.84,261.79,
FL,2007,4,248.44,246.38,
FL,2008,1,229.03,230.24,
FL,2008,2,215.3,214.04,
FL,2008,3,202.08,199.58,
FL,2008,4,185.96,184.24,
FL,2009,1,169.99,171.32,
FL,2009,2,163.6,162.46,
FL,2009,3,162.94,160.82,
FL,2009,4,161.52,160.03,
FL,2010,1,155.41,156.85,
FL,2010,2,156.92,155.62,
FL,2010,3,150.79,148.8,
FL,2010,4,148.95,147.74,
FL,2011,1,142.9,144.25,
FL,2011,2,146.67,145.23,
FL,2011,3,147.4,145.53,
FL,2011,4,146.9,145.95,
FL,2012,1,147.52,148.76,
FL,2012,2,152.93,151.22,
FL,2012,3,155.34,153.5,
FL,2012,4,158.82,158.08,
FL,2013,1,163.19,164.25,
FL,2013,2,170.91,168.88,
FL,2013,3,175.94,174.04,
FL,2013,4,178.37,177.77,
FL,2014,1,180.2,181,
FL,2014,2,186.02,183.84,
FL,2014,3,189.93,188.04,
FL,2014,4,192.69,192.15,
FL,2015,1,195.38,195.89,
FL,2015,2,203.5,201.22,
FL,2015,3,207.24,205.38,
FL,2015,4,210.87,210.24,
FL,2016,1,215.66,215.98,
FL,2016,2,223.68,221.27,
FL,2016,3,228.06,226.19,
FL,2016,4,232.08,231.32,
FL,2017,1,236.46,236.59,
FL,2017,2,244.03,241.51,
FL,2017,3,248.82,246.95,
FL,2017,4,252.79,251.89,
FL,2018,1,258.8,258.77,
FL,2018,2,264.48,261.86,
FL,2018,3,268.54,266.63,
FL,2018,4,272.76,271.72,
FL,2019,1,275.22,275.06,
GA,1991,1,100,100,
GA,1991,2,100.37,100.01,
GA,1991,3,100.46,99.95,
GA,1991,4,101.13,100.6,
GA,1992,1,101.24,101.26,
GA,1992,2,101.08,100.69,
GA,1992,3,102.6,102.06,
GA,1992,4,103.38,102.87,
GA,1993,1,102.55,102.6,
GA,1993,2,104.49,104.05,
GA,1993,3,105.31,104.75,
GA,1993,4,105.84,105.38,
GA,1994,1,106.63,106.7,
GA,1994,2,108.21,107.71,
GA,1994,3,109.29,108.7,
GA,1994,4,110.39,109.96,
GA,1995,1,110.59,110.65,
GA,1995,2,112.3,111.74,
GA,1995,3,114.24,113.63,
GA,1995,4,114.96,114.58,
GA,1996,1,116.08,116.1,
GA,1996,2,118.02,117.39,
GA,1996,3,118.82,118.2,
GA,1996,4,119.36,119.02,
GA,1997,1,120.45,120.44,
GA,1997,2,122.41,121.73,
GA,1997,3,123.51,122.88,
GA,1997,4,124.59,124.27,
GA,1998,1,125.96,125.91,
GA,1998,2,128.02,127.28,
GA,1998,3,129.91,129.28,
GA,1998,4,131.55,131.22,
GA,1999,1,133.39,133.32,
GA,1999,2,136.45,135.65,
GA,1999,3,138.77,138.15,
GA,1999,4,141.07,140.69,
GA,2000,1,142.98,142.87,
GA,2000,2,146.22,145.38,
GA,2000,3,147.74,147.12,
GA,2000,4,149.57,149.11,
GA,2001,1,151.32,151.17,
GA,2001,2,154.06,153.23,
GA,2001,3,155.42,154.78,
GA,2001,4,157.43,156.93,
GA,2002,1,158.66,158.44,
GA,2002,2,161.11,160.37,
GA,2002,3,162.39,161.65,
GA,2002,4,163.99,163.45,
GA,2003,1,165.16,164.87,
GA,2003,2,166.65,166.01,
GA,2003,3,168.85,168,
GA,2003,4,169.72,169.18,
GA,2004,1,171.21,170.91,
GA,2004,2,173.57,172.96,
GA,2004,3,175.81,174.89,
GA,2004,4,177.7,177.1,
GA,2005,1,181.48,181.23,
GA,2005,2,183.34,182.65,
GA,2005,3,186.96,185.96,
GA,2005,4,189.22,188.57,
GA,2006,1,188.97,188.86,
GA,2006,2,190.78,189.92,
GA,2006,3,191.39,190.32,
GA,2006,4,192.77,192.15,
GA,2007,1,191.92,192.04,
GA,2007,2,190.99,189.97,
GA,2007,3,188.73,187.55,
GA,2007,4,184.96,184.41,
GA,2008,1,181.17,181.56,
GA,2008,2,178.43,177.26,
GA,2008,3,173.4,172.17,
GA,2008,4,164.58,164.14,
GA,2009,1,158.66,159.19,
GA,2009,2,156.8,155.61,
GA,2009,3,155.05,153.84,
GA,2009,4,153.34,152.9,
GA,2010,1,149.32,150.05,
GA,2010,2,149.64,148.36,
GA,2010,3,144.75,143.6,
GA,2010,4,139.88,139.46,
GA,2011,1,135.41,136.26,
GA,2011,2,133.54,132.29,
GA,2011,3,131.61,130.48,
GA,2011,4,129.23,128.79,
GA,2012,1,128.38,129.39,
GA,2012,2,131.99,130.65,
GA,2012,3,133.56,132.28,
GA,2012,4,137.22,136.76,
GA,2013,1,138.74,139.98,
GA,2013,2,146,144.45,
GA,2013,3,149.9,148.29,
GA,2013,4,151.39,151.01,
GA,2014,1,151.06,152.45,
GA,2014,2,157.46,155.74,
GA,2014,3,161.37,159.56,
GA,2014,4,162.61,162.37,
GA,2015,1,163.85,165.22,
GA,2015,2,170,168.11,
GA,2015,3,172.88,170.96,
GA,2015,4,173.3,173.2,
GA,2016,1,175.03,176.22,
GA,2016,2,181.24,179.25,
GA,2016,3,183.68,181.79,
GA,2016,4,184.66,184.63,
GA,2017,1,186.81,187.79,
GA,2017,2,192.73,190.68,
GA,2017,3,196.28,194.45,
GA,2017,4,198.43,198.4,
GA,2018,1,202.44,203.27,
GA,2018,2,208.78,206.62,
GA,2018,3,211.87,210.05,
GA,2018,4,213.98,213.88,
GA,2019,1,215.98,216.77,
HI,1991,1,100,100,
HI,1991,2,104.37,101.64,
HI,1991,3,104.31,102.05,
